2016-08-03 01:13:28,687 - INFO    - importlib._bootstrap - | #Instances | #Functions |    #Labels | Use CLI | Integrator |             Time (s) |  MAD Error |  MSE Error | MAD SLabel | MSE SLabel | MAD HLabel | MSE HLabel |
2016-08-03 01:16:54,818 - INFO    - importlib._bootstrap - |        100 |        100 |         10 |     CLI |        MVI | 5.78319998399820e+00 | 3.2713e-02 | 1.7778e-03 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 01:18:14,156 - INFO    - importlib._bootstrap - |        100 |        100 |         10 |     CLI |         BI | 7.91584999840125e+01 | 3.1298e-02 | 1.6691e-03 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 01:18:53,801 - INFO    - importlib._bootstrap - |        100 |        100 |         10 |     CLI |         LI | 3.94648354559904e+01 | 1.1947e-01 | 1.9373e-02 | 2.4012e-01 | 6.0633e-02 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 01:18:59,092 - INFO    - importlib._bootstrap - |        100 |        100 |         10 |    JAVA |        MVI | 5.10116013896186e+00 | 3.0198e-02 | 1.5655e-03 | 1.0000e-03 | 1.0000e-03 | 1.0000e-03 | 1.0000e-03 |
2016-08-03 01:20:16,855 - INFO    - importlib._bootstrap - |        100 |        100 |         10 |    JAVA |         BI | 7.75806554669980e+01 | 3.1504e-02 | 1.6178e-03 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 01:20:58,992 - INFO    - importlib._bootstrap - |        100 |        100 |         10 |    JAVA |         LI | 4.19624540120130e+01 | 1.1582e-01 | 1.8393e-02 | 2.3364e-01 | 5.8529e-02 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:04:25,917 - INFO    - importlib._bootstrap - |       1000 |         10 |          1 |     CLI |        MVI | 1.24297088599997e+00 | 1.6154e-01 | 3.7362e-02 | 3.9900e-01 | 3.9900e-01 | 3.9900e-01 | 3.9900e-01 |
2016-08-03 11:04:29,621 - INFO    - importlib._bootstrap - |       1000 |         10 |          1 |     CLI |         BI | 3.67999143397901e+00 | 8.8349e-03 | 1.2106e-04 | 1.4135e-02 | 7.4766e-03 | 1.0000e-02 | 1.0000e-02 |
2016-08-03 11:04:34,047 - INFO    - importlib._bootstrap - |       1000 |         10 |          1 |     CLI |         LI | 4.39999195502605e+00 | 9.1051e-02 | 1.3218e-02 | 2.7423e-01 | 1.0557e-01 | 8.3000e-02 | 8.3000e-02 |
2016-08-03 11:04:35,013 - INFO    - importlib._bootstrap - |       1000 |         10 |          1 |    JAVA |        MVI | 9.37042723991908e-01 | 2.0329e-01 | 5.0829e-02 | 3.5300e-01 | 3.5300e-01 | 3.5300e-01 | 3.5300e-01 |
2016-08-03 11:04:37,916 - INFO    - importlib._bootstrap - |       1000 |         10 |          1 |    JAVA |         BI | 2.87997104000533e+00 | 1.0536e-02 | 1.8383e-04 | 2.1500e-03 | 8.7690e-04 | 1.0000e-03 | 1.0000e-03 |
2016-08-03 11:04:41,255 - INFO    - importlib._bootstrap - |       1000 |         10 |          1 |    JAVA |         LI | 3.31804872496286e+00 | 1.0865e-01 | 1.9590e-02 | 3.0032e-01 | 1.1520e-01 | 8.6000e-02 | 8.6000e-02 |
2016-08-03 11:04:44,030 - INFO    - importlib._bootstrap - |       1000 |         10 |          5 |     CLI |        MVI | 2.66086857701885e+00 | 8.2048e-02 | 1.1464e-02 | 1.7860e-01 | 1.7860e-01 | 1.7860e-01 | 1.7860e-01 |
2016-08-03 11:04:59,211 - INFO    - importlib._bootstrap - |       1000 |         10 |          5 |     CLI |         BI | 1.50585802959977e+01 | 8.8089e-03 | 1.2103e-04 | 1.1321e-02 | 5.7810e-03 | 7.4000e-03 | 7.4000e-03 |
2016-08-03 11:05:19,055 - INFO    - importlib._bootstrap - |       1000 |         10 |          5 |     CLI |         LI | 1.97252462499891e+01 | 6.4009e-02 | 6.8954e-03 | 1.6417e-01 | 5.4697e-02 | 3.3200e-02 | 3.3200e-02 |
